,id,sentence,subject_entity,object_entity,relation
647,532,이 대회에서 네덜란드의 파니 블랑커르코엔(Fanny Blanker-Koen)은 육상 트랙에서 4개의 금메달을 목에 걸었다.,"{'word': '파니 블랑커르코엔', 'start_idx': 13, 'end_idx': 22, 'type': 'PER'}","{'word': '금메달', 'start_idx': 56, 'end_idx': 59, 'type': 'RST'}",인물:결과
648,623,"독일의 게오르그 하클은 이번 대회 루지 싱글 종목에서 은메달을 획득함으로써, 개인종목에서 올림픽 대회 5연속 메달 획득에 성공한 최초의 선수가 되었다.","{'word': '게오르그 하클', 'start_idx': 4, 'end_idx': 11, 'type': 'PER'}","{'word': '독일', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",인물:소속
649,85,이 경기에서 미국의 수영선수 마크 스피츠가 7개의 금메달을 획득하였고 소련의 16세 체조선수 올가 코르부트가 3개의 메달을 땄다.,"{'word': '마크 스피츠', 'start_idx': 16, 'end_idx': 22, 'type': 'PER'}","{'word': '금메달', 'start_idx': 28, 'end_idx': 31, 'type': 'RST'}",인물:결과
650,874,성화는 뒤이어 아테네로 옮겨져 3월 19일 파나티나이코 경기장에서 개최국으로 인수식이 열렸다.,"{'word': '인수식', 'start_idx': 43, 'end_idx': 46, 'type': 'EVT'}","{'word': '3월 19일', 'start_idx': 17, 'end_idx': 23, 'type': 'DAT'}",행사:일시
651,592,"중국의 반도핑 기구들은 2020년 2월 3일부터 도핑 검사를 일시 중단하였고 그 달 말부터 단계별로 검사를 재개하기로 하였으며 미국, 영국, 프랑스, 독일의 반도핑 기구들은 3월 말까지 검사 활동을 축소했다.","{'word': '독일의 반도핑 기구', 'start_idx': 84, 'end_idx': 94, 'type': 'ORG'}","{'word': '2020년 2월 3일', 'start_idx': 13, 'end_idx': 24, 'type': 'DAT'}",관계_없음
652,1015,한편 미국 선수단의 아이스하키팀의 출전권 분쟁으로 두 팀씩이나 현장에 파견되는 일이 벌어지면서 논란을 빚기도 하였다.,"{'word': '아이스하키팀', 'start_idx': 11, 'end_idx': 17, 'type': 'ORG'}","{'word': '미국 선수단', 'start_idx': 3, 'end_idx': 9, 'type': 'ORG'}",관계_없음
653,136,1924년 하계 올림픽은 1924년에 프랑스 파리에서 개최된 제8회 하계 올림픽이다.,"{'word': '1924년 하계 올림픽', 'start_idx': 0, 'end_idx': 12, 'type': 'EVT'}","{'word': '프랑스 파리', 'start_idx': 21, 'end_idx': 27, 'type': 'LOC'}",행사:장소
654,358,"또한 대한민국의 김윤만이 스피드스케이팅에서 은메달을 따냈고, 뒤이어 쇼트트랙의 김기훈이 금메달을 차지하여 동계올림픽 첫 메달과 첫 금메달을 동시에 달성한 대회가 되었다.","{'word': '김윤만', 'start_idx': 9, 'end_idx': 12, 'type': 'PER'}","{'word': '스피드스케이팅', 'start_idx': 14, 'end_idx': 21, 'type': 'SPT'}",인물:참가
655,936,"마이클 프레드 펠프스 2세(, 1985년 6월 30일 ~ )는 미국의 수영 선수였다.","{'word': '마이클 프레드 펠프스 2세', 'start_idx': 0, 'end_idx': 14, 'type': 'PER'}","{'word': '미국', 'start_idx': 35, 'end_idx': 37, 'type': 'ORG'}",인물:소속
656,860,1904년 하계 올림픽은 미국 미주리주 세인트루이스에서 1904년 7월 1일부터 11월 23일까지 개최된 하계 올림픽이다.,"{'word': '1904년 하계 올림픽', 'start_idx': 0, 'end_idx': 12, 'type': 'EVT'}","{'word': '미국 미주리주 세인트루이스', 'start_idx': 14, 'end_idx': 28, 'type': 'LOC'}",행사:장소
657,748,성화 봉송은 2021년 7월 23일 도쿄 국립경기장에서 열린 개회식에서 일본의 테니스 선수 오사카 나오미가 올림픽 성화대에 불을 붙이며 끝났다.,"{'word': '오사카 나오미', 'start_idx': 51, 'end_idx': 58, 'type': 'PER'}","{'word': '테니스', 'start_idx': 44, 'end_idx': 47, 'type': 'SPT'}",인물:참가
658,165,청소년 올림픽은 올림픽과 같이 전 세계적인 청소년 스포츠 대회이다. 4년마다 동계 청소년 올림픽과 하계 청소년 올림픽이 번갈아가며 개최된다. 선수들의 나이는 14~18세로 제한된다.,"{'word': '동계 청소년 올림픽', 'start_idx': 43, 'end_idx': 53, 'type': 'EVT'}","{'word': '하계 청소년 올림픽', 'start_idx': 55, 'end_idx': 65, 'type': 'EVT'}",관계_없음
659,427,"2007년 9월 13일 올림픽 유치 신청이 마감되었다. 유치를 희망하는 7개의 도시들은 2008년 1월 14일까지 IOC에 질의서를 제출하였고, IOC에서는 이를 바탕으로 4곳의 개최 후보지를 선정하였는데 브라질의 리우데자네이루, 미국의 시카고, 일본의 도쿄, 스페인의 마드리드였다.","{'word': 'IOC', 'start_idx': 64, 'end_idx': 67, 'type': 'ORG'}","{'word': '2007년 9월 13일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",관계_없음
660,459,"칼 루이스는 1991년 세계 육상 선수권 대회에서 100m와 400m 릴레이 3연승을 한 뒤, 2년 후에는 멀리뛰기 3위에 그쳤다. 1992년 바르셀로나 올림픽에서 다시 400m 릴레이의 최종 주자로 나가면서 37.40초의 세계 신기록을 세웠다.","{'word': '1991년 세계 육상 선수권 대회', 'start_idx': 7, 'end_idx': 25, 'type': 'EVT'}","{'word': '400m 릴레이', 'start_idx': 34, 'end_idx': 42, 'type': 'SPT'}",행사:하위_행사
661,428,"1894년 6월 18일, 쿠베르탱은 11개국 스포츠 협회의 대표인들에게 그의 계획을 알리기 위해서 파리에 있는 소르본에서 의회를 구성했다. 그의 제안이 의회에서 승인되어서 첫 번째 근대 올림픽 개최지와 일정을 정해야했다.","{'word': '쿠베르탱', 'start_idx': 14, 'end_idx': 18, 'type': 'PER'}","{'word': '1894년 6월 18일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",관계_없음
662,915,칼 루이스는 올림픽 역사상 처음으로 남자 100m의 2연승 금메달리스트가 되었다.,"{'word': '칼 루이스', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '남자 100m', 'start_idx': 20, 'end_idx': 27, 'type': 'SPT'}",인물:참가
663,987,또한 뉴질랜드가 인종차별로 국제스포츠계에서 추방돼 있던 남아공과 친선경기를 가진 것에 반발해서 아프리가의 거의 모든 국가들이 불참하였다.,"{'word': '뉴질랜드', 'start_idx': 3, 'end_idx': 7, 'type': 'ORG'}","{'word': '남아공', 'start_idx': 31, 'end_idx': 34, 'type': 'ORG'}",관계_없음
664,603,"이집트, 이라크는 영국, 프랑스의 제2차 중동 전쟁 개입으로 인해, 스페인, 네덜란드, 스위스 대회 직전에 일어난 소련의 1956년 헝가리 혁명 개입에 대한 항의로 본 대회에 불참하였다. (단, 이라크를 제외한 나머지 네 나라는 미리 개최한 승마 대회에는 참가하였으므로, 공식적으로는 1956년 하계 올림픽 참가국으로 남아 있다.) 이밖에도 중화인민공화국(중국)은 중화민국(타이완)이 포르모사(Formosa)라는 이름으로 참가한 것에 항의하여 불참하였다.","{'word': '1956년 하계 올림픽', 'start_idx': 159, 'end_idx': 171, 'type': 'EVT'}","{'word': '승마 대회', 'start_idx': 135, 'end_idx': 140, 'type': 'EVT'}",행사:하위_행사
665,404,"1972년 하계 올림픽은 1972년 8월 26일부터 9월 11일까지 서독 뮌헨에서 개최된 제20회 하계 올림픽이다. 독일에서 열린 두 번째 하계 올림픽으로 독일은 이 대회를 통해 독일의 민주주의와 새로운 이미지를 보이기 위해 노력하였다. 이 대회의 공식 모토인 ""행복한 경기(Happy)""와 엠블럼 ""밝은 태양""은 이러한 노력의 일환이다. 또한 이 대회는 마스코트인 닥스훈트 발디가 공식으로 채택된다.","{'word': '1972년 하계 올림픽', 'start_idx': 0, 'end_idx': 12, 'type': 'EVT'}","{'word': '1972년 8월 26일부터 9월 11일까지', 'start_idx': 14, 'end_idx': 37, 'type': 'DAT'}",행사:일시
666,340,올림픽의 문화 올림피아드 행사의 일환으로 2017년 3월 4일-5일 양일간 도쿄 NHK홀에서 This is 프리미엄 극장-하츠네 미쿠x고도 스패셜 라이브 '세계를 경악시킨 두 목소리가 울러퍼지다'가 개최되었다.,"{'word': '올림피아드 행사', 'start_idx': 8, 'end_idx': 16, 'type': 'EVT'}","{'word': '도쿄 NHK홀', 'start_idx': 42, 'end_idx': 49, 'type': 'LOC'}",행사:장소
667,555,2020년 6월에는 조직위원회 위원장인 도시로 무로가 비용 절감을 위해 경기를 간소화하는 방안을 모색중이라고 밝혔다.,"{'word': '도시로 무로가', 'start_idx': 22, 'end_idx': 29, 'type': 'PER'}","{'word': '2020년 6월', 'start_idx': 0, 'end_idx': 8, 'type': 'DAT'}",관계_없음
668,976,세계 반도핑 기구(WADA)는 2019년 12월 9일에 공개된 공식 성명을 통해 러시아 반도핑 기구(RUSADA)가 조작된 실험실 데이터를 조사관에게 넘겨준 사실을 확인하고 러시아에 대해 4년 동안 주요 스포츠 행사 참가를 금지하는 결정을 채택했다.,"{'word': '세계 반도핑 기구', 'start_idx': 0, 'end_idx': 9, 'type': 'ORG'}","{'word': '러시아', 'start_idx': 45, 'end_idx': 48, 'type': 'ORG'}",관계_없음
669,435,또한 라이트헤비급 권투 선수인 무하마드 알리로 알려진 캐시어스 클레이가 출전하여 금메달을 수상한 대회였다. 하지만 그는 후에 흑백인종차별에 항의해 금메달을 내던졌다.,"{'word': '무하마드 알리', 'start_idx': 17, 'end_idx': 24, 'type': 'PER'}","{'word': '캐시어스 클레이', 'start_idx': 30, 'end_idx': 38, 'type': 'PER'}",관계_없음
670,70,"제10회 하계 올림픽에서 중화민국, 콜롬비아 2개국이 처음으로 하계 올림픽에 참가했다.","{'word': '콜롬비아', 'start_idx': 20, 'end_idx': 24, 'type': 'ORG'}","{'word': '제10회 하계 올림픽', 'start_idx': 0, 'end_idx': 11, 'type': 'EVT'}",단체:참가
671,507,"주안 안토니 사마랑 이 투렐료 후작(, Marquesat de Samaranch, 1920년 7월 17일~2010년 4월 21일) 또는 스페인어 발음의 후안 안토니오 사마란치는 스페인의 정치가이자 외교관이며, 1980년부터 2001년까지 국제 올림픽 위원회(IOC)의 7번째 위원장을 역임했다.","{'word': '주안 안토니 사마랑 이 투렐료 후작', 'start_idx': 0, 'end_idx': 19, 'type': 'PER'}","{'word': '국제 올림픽 위원회', 'start_idx': 133, 'end_idx': 143, 'type': 'ORG'}",인물:소속
672,482,"한편 1994년 1월 6일 미국의 피겨스케이팅 선수 낸시 케리건이 경쟁자 토냐 하딩의 전 남편의 사주로 피격을 받는 사상초유의 사태가 벌어지면서, 여자 피겨스케이팅 경기가 새삼 언론의 이목을 끌게 되었다. 케리건과 하딩 모두 대회에는 정상 출전하였으나 캐리건만 은메달을 획득하였고, 우크라이나의 오크사나 바이울이 우승하면서 고국에 첫 금메달을 안겼다.","{'word': '오크사나 바이울', 'start_idx': 165, 'end_idx': 173, 'type': 'PER'}","{'word': '금메달', 'start_idx': 187, 'end_idx': 190, 'type': 'RST'}",인물:결과
673,593,1928년 암스테르담 대회는 육상 종목에서 여성 선수들이 참가한 첫 대회이다.,"{'word': '1928년 암스테르담 대회', 'start_idx': 0, 'end_idx': 14, 'type': 'EVT'}","{'word': '육상 종목', 'start_idx': 16, 'end_idx': 21, 'type': 'SPT'}",행사:하위_행사
674,481,또한 남반구에서 최초로 개최된 올림픽이었다. 하지만 승마는 오스트레일리아의 검역체계 때문에 말들을 데리고 갈 수 없어 스웨덴의 수도인 스톡홀름에서 열렸다.,"{'word': '승마', 'start_idx': 29, 'end_idx': 31, 'type': 'EVT'}","{'word': '스톡홀름', 'start_idx': 75, 'end_idx': 79, 'type': 'LOC'}",행사:장소
675,413,"1966년 4월 26일, 이탈리아 로마에서 열린 IOC 총회에서 서독 뮌헨으로 결정되었다.","{'word': 'IOC 총회', 'start_idx': 27, 'end_idx': 33, 'type': 'EVT'}","{'word': '이탈리아 로마', 'start_idx': 14, 'end_idx': 21, 'type': 'LOC'}",행사:장소
676,271,도코로 아사오가 제작한 올림픽 엠블럼 디자인은 일본의 전통적인 바둑판 무늬인 이치마쓰모요를 테마로 하여 서로 다른 모양을 가진 3종류의 남색 사각형으로 만든 바둑판 무늬를 띠고 있다.,"{'word': '도코로 아사오', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '일본', 'start_idx': 26, 'end_idx': 28, 'type': 'LOC'}",관계_없음
677,672,"세계 반도핑 기구는 러시아 출신 선수들이 2020년 하계 올림픽 출전을 희망할 경우에는 2018년 동계 올림픽에 참가한 러시아 출신 올림픽 선수(Olympic Athlete from Russia, OAR)와 마찬가지로 중립 선수 명의로만 참가할 수 있다는 입장을 국제 올림픽 위원회(IOC)에 전달했다.","{'word': '러시아 출신 올림픽 선수', 'start_idx': 67, 'end_idx': 80, 'type': 'ORG'}","{'word': '2018년 동계 올림픽', 'start_idx': 49, 'end_idx': 61, 'type': 'EVT'}",단체:참가
678,11,IOC 총회가 코 앞으로 다가오면서 런던과 파리는 엎치락뒤치락하는 양상을 보였다.,"{'word': '런던', 'start_idx': 20, 'end_idx': 22, 'type': 'ORG'}","{'word': 'IOC 총회', 'start_idx': 0, 'end_idx': 6, 'type': 'EVT'}",관계_없음
679,717,독일의 클라우디아 페흐슈타인은 이번 대회로 아홉 번째 메달을 획득한 최초의 스피드스케이팅 선수가 되었다.,"{'word': '클라우디아 페흐슈타인', 'start_idx': 4, 'end_idx': 15, 'type': 'PER'}","{'word': '스피드스케이팅', 'start_idx': 42, 'end_idx': 49, 'type': 'SPT'}",인물:참가
680,491,"11월 25일에는 IOC와 도쿄 올림픽 조직위원회가 비선수 인원 감축, 온라인 회의 사용, 교통 간소화 등 올림픽 기간 물류 간소화를 위한 일련의 여러 조치 사항에 대해 합의하였다.","{'word': 'IOC', 'start_idx': 10, 'end_idx': 13, 'type': 'ORG'}","{'word': '11월 25일', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",관계_없음
681,374,"모로코, 산마리노, 수단, 튀니지 4개국이 처음으로 하계 올림픽에 참가했다.","{'word': '모로코', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '하계 올림픽', 'start_idx': 29, 'end_idx': 35, 'type': 'EVT'}",단체:참가
682,153,"2016년 8월 3일 국제 올림픽 위원회(IOC)는 브라질 리우데자네이루에서 열린 제129차 IOC 총회에서 야구, 소프트볼, 가라테, 서핑, 스포츠클라이밍, 스케이트보드, 3x3 농구(길거리 농구)를 2020년 하계 올림픽 종목으로 추가하기로 결정했으며 2017년 6월 9일에 열린 집행위원회에서 해당 결정을 승인했다.","{'word': '국제 올림픽 위원회', 'start_idx': 12, 'end_idx': 22, 'type': 'ORG'}","{'word': '2020년 하계 올림픽', 'start_idx': 113, 'end_idx': 125, 'type': 'EVT'}",관계_없음
683,178,1936년 동계 올림픽은 독일의 두 도시 가르미슈와 파르텐키르헨을 합병하여 개최하였다.,"{'word': '1936년 동계 올림픽', 'start_idx': 0, 'end_idx': 12, 'type': 'EVT'}","{'word': '독일', 'start_idx': 14, 'end_idx': 16, 'type': 'LOC'}",행사:장소
684,912,그의 소원에 따라서 다음 경기인 1900년 하계 올림픽은 프랑스의 파리에서 열리긴 했지만 만국박람회에 밀려서 빛을 보지는 못했다.,"{'word': '1900년 하계 올림픽', 'start_idx': 18, 'end_idx': 30, 'type': 'EVT'}","{'word': '파리', 'start_idx': 37, 'end_idx': 39, 'type': 'LOC'}",행사:장소
685,38,2002년 비르기트는 미국 여자 프로 축구 리그의 캐롤라이나 커리지로 이적했으며 15경기에 출전하면서 12득점을 기록했다. 2003년 이탈리아 세리에 A 소속 클럽 페루자의 구단주였던 루차노 가우치가 그의 영입을 제안했지만 거절했다. 2001년부터 2008년까지 8년 연속으로 독일 올해의 여자 축구 선수로 선정되었으며 2003년부터 2005년까지 3년 연속으로 FIFA 올해의 여자 선수로 선정되었다. 16세 때인 1994년 7월에 열린 캐나다와의 경기에 처음 출전하면서 독일 여자 축구 국가대표팀에 데뷔했다.,"{'word': '비르기트', 'start_idx': 6, 'end_idx': 10, 'type': 'PER'}","{'word': '12득점', 'start_idx': 57, 'end_idx': 61, 'type': 'RST'}",인물:결과
686,618,"개막식에는 나라별 선수단 입장과 일본의 덴노 나루히토의 개막식 연설, 마지막으로 일본의 테니스 선수인 오사카 나오미의 성화 봉송 등으로 구성되었다.","{'word': '개막식', 'start_idx': 0, 'end_idx': 3, 'type': 'EVT'}","{'word': '성화 봉송', 'start_idx': 66, 'end_idx': 71, 'type': 'EVT'}",행사:하위_행사
687,589,"조선민주주의인민공화국, 쿠바, 에티오피아는 1980년 하계 올림픽 이후 12년 만에 처음으로 하계 올림픽에 참가했다.","{'word': '조선민주주의인민공화국', 'start_idx': 0, 'end_idx': 11, 'type': 'ORG'}","{'word': '1980년 하계 올림픽', 'start_idx': 24, 'end_idx': 36, 'type': 'EVT'}",단체:참가
688,347,"이에 캐나다 정부는 중화민국이 아닌 타이완이라는 국호를 사용하는 대신에 중화민국의 국기, 국가 사용을 허용하는 조건으로 중화민국 선수단의 대회 참가를 허용하겠다는 입장으로 선회했지만 중화민국은 캐나다 정부의 제안을 거절하면서 대회 참가를 사실상 포기하였다.","{'word': '캐나다 정부', 'start_idx': 3, 'end_idx': 9, 'type': 'ORG'}","{'word': '중화민국 선수단', 'start_idx': 67, 'end_idx': 75, 'type': 'ORG'}",관계_없음
689,303,캘리포니아주 모라가에서 태어난 비온디는 고향에서 수영 선수와 수구 선수로서 수상 경력을 시작하였다. 10대에 접어들면서 단거리 수영선수로서 믿을 수 없는 능력이 나타나기 시작하였다.,"{'word': '비온디', 'start_idx': 17, 'end_idx': 20, 'type': 'PER'}","{'word': '수영', 'start_idx': 27, 'end_idx': 29, 'type': 'SPT'}",인물:참가
690,350,1984년 하계 올림픽에서 리비아는 미국 정부가 리비아 출신 언론인들의 미국 입국을 거부한 조치에 대한 항의의 표시로 보이콧했다.,"{'word': '리비아', 'start_idx': 15, 'end_idx': 18, 'type': 'ORG'}","{'word': '1984년 하계 올림픽', 'start_idx': 0, 'end_idx': 12, 'type': 'EVT'}",관계_없음
691,724,"국제 올림픽 위원회(IOC)와 도쿄 올림픽 조직위원회(TOCOG)는 공동 성명을 통해 2020년 3월 24일 ""2020년 도쿄 올림픽과 패럴림픽이 2020년 이후, 2021년 여름 안으로 일정이 조정(연기)될 것""이라고 발표했다.","{'word': '2020년 도쿄 올림픽', 'start_idx': 62, 'end_idx': 74, 'type': 'EVT'}","{'word': '2020년 3월 24일', 'start_idx': 48, 'end_idx': 60, 'type': 'DAT'}",관계_없음
692,970,"프랑스의 수많은 일간지에서 파리의 패배를 당시 프랑스 대통령이었던 자크 시라크가 투표 전에 ""우리는 구역질이 나는 음식같은 걸 갖고 있는 이 사람들(영국인)을 믿을 수가 없습니다. (영국 음식은) 핀란드 다음으로 형편없습니다.""라고 한 발언을 문제삼았다.","{'word': '자크 시라크', 'start_idx': 37, 'end_idx': 43, 'type': 'PER'}","{'word': '핀란드', 'start_idx': 110, 'end_idx': 113, 'type': 'LOC'}",관계_없음
693,84,"오스트레일리아가 승마 종목에 참가하는 말들의 검역을 이유로 말의 반입을 불허했기 때문에, 승마 대회는 같은 해 6월 11일부터 6월 17일까지 스웨덴 스톡홀름에서 미리 개최되었다.","{'word': '승마 대회', 'start_idx': 50, 'end_idx': 55, 'type': 'EVT'}","{'word': '같은 해 6월 11일부터 6월 17일', 'start_idx': 57, 'end_idx': 77, 'type': 'DAT'}",행사:일시
694,108,"미국의 조 바이든 대통령도 공식 성명을 내고 ""도쿄 올림픽에 대한 스가 총리의 노력을 지원하겠다""고 밝혔다.","{'word': '도쿄 올림픽', 'start_idx': 26, 'end_idx': 32, 'type': 'EVT'}","{'word': '조 바이든 대통령', 'start_idx': 4, 'end_idx': 13, 'type': 'PER'}",관계_없음
695,691,2018년 10월 일본 회계검사원은 개최에 드는 총 비용이 미화 250억 달러(한화 약 28조)가 넘을 수 있다는 보고서를 발표하였다.,"{'word': '일본 회계검사원', 'start_idx': 10, 'end_idx': 18, 'type': 'ORG'}","{'word': '2018년 10월', 'start_idx': 0, 'end_idx': 9, 'type': 'DAT'}",관계_없음
696,844,"3월 20일부터 2단계 봉송이 시작되어 ""희망의 빛""이라는 이름이 붙여진 성화가 2011년 당시 도호쿠 지방 태평양 해역 지진(동일본 대진재)으로 큰 피해를 입은 일본 도호쿠 지방의 미야기현, 이와테현, 후쿠시마현 3개 현을 일주하기 시작했다.","{'word': '2단계 봉송', 'start_idx': 9, 'end_idx': 15, 'type': 'EVT'}","{'word': '일본 도호쿠 지방', 'start_idx': 91, 'end_idx': 100, 'type': 'LOC'}",행사:장소
697,174,2007년 7월 6일에 과테말라 시에서 열린 제119차 IOC 총회에서 청소년 버전의 올림픽 경기의 개최를 승인했다.,"{'word': '제119차 IOC 총회', 'start_idx': 25, 'end_idx': 37, 'type': 'EVT'}","{'word': '2007년 7월 6일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",행사:일시
698,393,"1984년 로스앤젤레스 올림픽에서 루이스는 제시 오언스가 1936년 베를린 올림픽에서 우승했던 종목들 - 100m, 200m, 400m 릴레이, 멀리뛰기를 되풀이하여 4관왕이 되었다.","{'word': '루이스', 'start_idx': 19, 'end_idx': 22, 'type': 'PER'}","{'word': '1984년 로스앤젤레스 올림픽', 'start_idx': 0, 'end_idx': 16, 'type': 'EVT'}",인물:참가
699,191,1988년 동계 올림픽은 캐나다 캘거리에서 16일간 열렸다.,"{'word': '1988년 동계 올림픽', 'start_idx': 0, 'end_idx': 12, 'type': 'EVT'}","{'word': '캐나다 캘거리', 'start_idx': 14, 'end_idx': 21, 'type': 'LOC'}",행사:장소
700,864,올림픽 연기 결정이 내려지자 성화는 후쿠시마현 후쿠시마시에 있는 특수 랜턴 안으로 다시 옮겨졌다. 이후 랜턴이 도쿄도로 옮겨져 2021년 성화 봉송이 재개될 때까지 보관되었다.,"{'word': '성화 봉송', 'start_idx': 77, 'end_idx': 82, 'type': 'EVT'}","{'word': '후쿠시마현 후쿠시마시', 'start_idx': 20, 'end_idx': 31, 'type': 'LOC'}",관계_없음
701,907,관객들의 혼란을 막기 위해 형제는 둘 중 하나만 다음 경기인 자유권총 경기에 나가자고 합의를 봤으며 섬너 페인이 이 경기에 나가게 되었다.,"{'word': '섬너 페인', 'start_idx': 56, 'end_idx': 61, 'type': 'PER'}","{'word': '자유권총 경기', 'start_idx': 34, 'end_idx': 41, 'type': 'EVT'}",인물:참가
702,124,근대 올림픽의 시작은 스포츠 경기를 통한 국제사회의 화해를 도모하고자 피에르 드 쿠베르탱 남작에 의해 1894년 시작되었다.,"{'word': '근대 올림픽', 'start_idx': 0, 'end_idx': 6, 'type': 'EVT'}","{'word': '1894년', 'start_idx': 57, 'end_idx': 62, 'type': 'DAT'}",행사:일시
703,48,마라톤 경주의 거리는 처음 1896년에는 40 km였으나 이후 지역에 따라 거리가 달라졌고 2km 정도의 차이를 보인다.1900년에서 1920년까지의 경기를 보면 6개의 다른 거리에서 치러졌다.,"{'word': '마라톤 경주', 'start_idx': 0, 'end_idx': 6, 'type': 'EVT'}","{'word': '1896년', 'start_idx': 15, 'end_idx': 20, 'type': 'DAT'}",행사:일시
704,1056,"바하마, 중화인민공화국(중국), 영국령 골드코스트(현재의 가나), 과테말라, 홍콩, 인도네시아, 이스라엘, 네덜란드령 안틸레스, 나이지리아, 소련, 태국, 베트남 12개국이 처음으로 하계 올림픽에 참가했다.","{'word': '홍콩', 'start_idx': 43, 'end_idx': 45, 'type': 'ORG'}","{'word': '하계 올림픽', 'start_idx': 102, 'end_idx': 108, 'type': 'EVT'}",단체:참가
705,359,사마란치는 IOC에서 1974년과 1978년에 부위원장을 맡았고 1977년과 1980년에는 소련과 몽골의 스페인 대사로 임명되기도 했다.,"{'word': '사마란치', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': 'IOC', 'start_idx': 6, 'end_idx': 9, 'type': 'ORG'}",인물:소속
706,718,"국제 올림픽 위원회(IOC)는 2021년 2월 19일에 공개된 공식 성명에서 러시아가 러시아 올림픽 위원회를 뜻하는 약자인 ""ROC""로 참가한다고 밝혔지만 위원회의 이름 자체는 대표단을 가리키는 데에 사용될 수 없었다. 이에 따라 러시아는 러시아 올림픽 위원회의 기를 사용했다.","{'word': '국제 올림픽 위원회', 'start_idx': 0, 'end_idx': 10, 'type': 'ORG'}","{'word': '러시아 올림픽 위원회', 'start_idx': 48, 'end_idx': 59, 'type': 'ORG'}",관계_없음
707,72,"그 예로 알파인 스키, 바이애슬론, 봅슬레이, 크로스컨트리, 컬링, 프리스타일 스키, 동계 올림픽의 꽃이라 불리는 아이스하키, 피겨 스케이팅 등의 종목이 있다.","{'word': '동계 올림픽', 'start_idx': 48, 'end_idx': 54, 'type': 'EVT'}","{'word': '아이스하키', 'start_idx': 64, 'end_idx': 69, 'type': 'SPT'}",행사:하위_행사
708,733,"최근에 IOC는 1, 2, 3위에게 금, 은, 동메달을 수여한다.","{'word': 'IOC', 'start_idx': 4, 'end_idx': 7, 'type': 'ORG'}","{'word': '동메달', 'start_idx': 26, 'end_idx': 29, 'type': 'RST'}",관계_없음
709,731,"바레인, 방글라데시, 부탄, 영국령 버진아일랜드, 지부티, 적도 기니, 감비아, 그레나다, 모리타니, 모리셔스, 오만, 카타르, 르완다, 사모아, 솔로몬 제도, 통가, 아랍에미리트, 북예멘(예멘 아랍 공화국) 18개국이 처음으로 하계 올림픽에 참가했다.","{'word': '부탄', 'start_idx': 12, 'end_idx': 14, 'type': 'ORG'}","{'word': '하계 올림픽', 'start_idx': 128, 'end_idx': 134, 'type': 'EVT'}",단체:참가
710,120,트랙 경기는 새롭게 지어진 네오 팔리론 벨로드롬에서 열렸으며 도로 경기는 아테네에서 마라톤까지 갔다가 돌아오는 경기(87km) 하나만 실시했다.,"{'word': '트랙 경기', 'start_idx': 0, 'end_idx': 5, 'type': 'EVT'}","{'word': '네오 팔리론 벨로드롬', 'start_idx': 15, 'end_idx': 26, 'type': 'LOC'}",행사:장소
711,360,"한국인 중 올림픽 금메달을 처음으로 획득한 사람은 손기정이나, 대한민국 국적으로만 따진다면 양정모가 최초이다.","{'word': '손기정', 'start_idx': 28, 'end_idx': 31, 'type': 'PER'}","{'word': '금메달', 'start_idx': 10, 'end_idx': 13, 'type': 'RST'}",인물:결과
712,382,"프랑스의 장클로드 킬리 선수는 남자 알파인스키 전 종목에서 우승하였으며, 이는 동계올림픽 역사를 통틀어 두 차례밖에 없었던 기록이기도 했다 (다른 한 명은 1956년 올림픽의 토니 사일러). 올림픽 조직위원회는 대회 중계권 판매로 200만 달러의 수익을 거뒀으며 이는 인스부르크 올림픽 당시 수익에 2배에 달하는 수치다.","{'word': '장클로드 킬리', 'start_idx': 5, 'end_idx': 12, 'type': 'PER'}","{'word': '프랑스', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}",인물:소속
713,71,또 오스트리아의 헤르만 마이어는 다운힐 경기에서 충돌 사고를 겪었으나 가까쓰로 살아남고 슈퍼대회전과 대회전 종목에서 각각 우승하였다.,"{'word': '헤르만 마이어', 'start_idx': 9, 'end_idx': 16, 'type': 'PER'}","{'word': '슈퍼대회전', 'start_idx': 49, 'end_idx': 54, 'type': 'EVT'}",인물:참가
714,314,그리스는 포환던지기와 원반던지기에서 분전했지만 미국 선수인 로버트 개릿에게 두 종목에서 모두 우승을 빼앗기고 아쉬운 2위를 기록하였다.,"{'word': '로버트 개릿', 'start_idx': 33, 'end_idx': 39, 'type': 'PER'}","{'word': '미국', 'start_idx': 26, 'end_idx': 28, 'type': 'ORG'}",인물:소속
